datetime,EnergyConsumption,Temperature,Humidity,hour,day_of_week,month,day_of_year,week_of_year,is_weekend
2023-06-29 18:00:00,495.6241424387041,23.800666666666665,46.05,18,3,6,180,26,0
2023-06-29 19:00:00,482.5603589650003,24.31,49.5,19,3,6,180,26,0
2023-06-29 20:00:00,471.87180885015175,23.912,59.46666666666667,20,3,6,180,26,0
2023-06-29 21:00:00,462.56229660929205,23.568666666666665,57.5,21,3,6,180,26,0
2023-06-29 22:00:00,454.94542295767957,23.92220338983051,67.03389830508475,22,3,6,180,26,0
2023-06-29 23:00:00,448.7134354245421,23.233333333333334,70.4,23,3,6,180,26,0
2023-06-30 00:00:00,446.1809926200799,22.800833333333333,71.56666666666666,0,4,6,181,26,0
2023-06-30 01:00:00,444.1089939618835,22.59,68.7,1,4,6,181,26,0
2023-06-30 02:00:00,440.76069202941983,22.724,64.85,2,4,6,181,26,0
2023-06-30 03:00:00,426.4935965089192,21.976999999999997,69.0,3,4,6,181,26,0
2023-06-30 04:00:00,407.8735486588127,21.935166666666664,67.51666666666667,4,4,6,181,26,0
2023-06-30 05:00:00,383.32563072084673,21.386666666666667,71.68333333333334,5,4,6,181,26,0
2023-06-30 06:00:00,361.2409705897837,21.727833333333333,67.05,6,4,6,181,26,0
2023-06-30 07:00:00,345.171703209823,23.43583333333333,58.733333333333334,7,4,6,181,26,0
2023-06-30 08:00:00,344.7056359595522,24.261333333333333,43.55,8,4,6,181,26,0
2023-06-30 09:00:00,344.3243082093306,27.210500000000003,46.75,9,4,6,181,26,0
2023-06-30 10:00:00,341.8271612621796,27.194833333333335,37.85,10,4,6,181,26,0
2023-06-30 11:00:00,326.27282891148025,27.971833333333333,37.0,11,4,6,181,26,0
2023-06-30 12:00:00,298.2492842609081,29.4995,34.21666666666667,12,4,6,181,26,0
2023-06-30 13:00:00,275.3209295468036,30.656166666666667,32.55,13,4,6,181,26,0
2023-06-30 14:00:00,270.2004575079908,30.455,38.083333333333336,14,4,6,181,26,0
2023-06-30 15:00:00,266.01098038532575,27.903666666666666,38.88333333333333,15,4,6,181,26,0
2023-06-30 16:00:00,252.13201425466045,26.617666666666665,43.483333333333334,16,4,6,181,26,0
2023-06-30 17:00:00,240.77649651138884,26.045666666666666,38.2,17,4,6,181,26,0
2023-06-30 18:00:00,247.6050122971969,25.319000000000003,45.0,18,4,6,181,26,0
2023-06-30 19:00:00,253.19197975831258,24.468,54.0,19,4,6,181,26,0
2023-06-30 20:00:00,253.89040768104363,24.085,57.75,20,4,6,181,26,0
2023-06-30 21:00:00,254.46184870873267,23.651833333333336,55.1,21,4,6,181,26,0
2023-06-30 22:00:00,254.92939136775098,22.572,71.16666666666667,22,4,6,181,26,0
2023-06-30 23:00:00,243.21950202815987,22.487333333333332,72.68333333333334,23,4,6,181,26,0
2023-07-01 00:00:00,233.63868347758535,21.956666666666667,72.68333333333334,0,5,7,182,26,1
2023-07-01 01:00:00,240.38831678469103,22.444333333333336,69.4,1,5,7,182,26,1
2023-07-01 02:00:00,245.9107440359593,22.685166666666667,66.15,2,5,7,182,26,1
2023-07-01 03:00:00,250.9490936051788,22.227833333333333,70.01666666666667,3,5,7,182,26,1
2023-07-01 04:00:00,254.51107658605537,20.9995,78.05,4,5,7,182,26,1
2023-07-01 05:00:00,257.8369414491968,20.35,79.45,5,5,7,182,26,1
2023-07-01 06:00:00,260.5581036099489,20.386666666666667,78.9,6,5,7,182,26,1
2023-07-01 07:00:00,262.7845090142006,22.3635593220339,65.28813559322033,7,5,7,182,26,1
2023-07-01 08:00:00,262.27096192070957,23.80633333333333,41.36666666666667,8,5,7,182,26,1
2023-07-01 09:00:00,253.56260520785327,25.675166666666666,42.95,9,5,7,182,26,1
2023-07-01 10:00:00,246.43758607915265,26.779166666666665,38.93333333333333,10,5,7,182,26,1
2023-07-01 11:00:00,241.1834795193067,28.029999999999998,39.71666666666667,11,5,7,182,26,1
2023-07-01 12:00:00,236.88466506125093,28.544500000000003,39.38333333333333,12,5,7,182,26,1
2023-07-01 13:00:00,233.36745323193256,28.62816666666667,38.016666666666666,13,5,7,182,26,1
2023-07-01 14:00:00,236.8048859776418,28.204333333333334,48.46666666666667,14,5,7,182,26,1
2023-07-01 15:00:00,239.6173309514039,28.52,36.93333333333333,15,5,7,182,26,1
2023-07-01 16:00:00,233.29114956630013,23.8625,48.916666666666664,16,5,7,182,26,1
2023-07-01 17:00:00,228.11518297848798,24.961333333333336,50.88333333333333,17,5,7,182,26,1
2023-07-01 18:00:00,235.31393758845985,24.6295,55.333333333333336,18,5,7,182,26,1
2023-07-01 19:00:00,241.20382772389138,25.073833333333333,50.93333333333333,19,5,7,182,26,1
2023-07-01 20:00:00,244.50858631954748,24.487000000000002,57.7,20,5,7,182,26,1
2023-07-01 21:00:00,244.82338880690247,23.366,68.68333333333334,21,5,7,182,26,1
2023-07-01 22:00:00,240.71216659958685,22.685333333333336,70.9,22,5,7,182,26,1
2023-07-01 23:00:00,237.3484393390559,22.500666666666667,71.95,23,5,7,182,26,1
2023-07-02 00:00:00,234.1020564289245,22.030000000000005,73.83333333333333,0,6,7,183,26,1
2023-07-02 01:00:00,231.44592495699882,21.855833333333337,70.91666666666667,1,6,7,183,26,1
2023-07-02 02:00:00,229.27272647996872,22.030000000000005,64.93333333333334,2,6,7,183,26,1
2023-07-02 03:00:00,223.621927726035,22.114333333333335,62.96666666666667,3,6,7,183,26,1
2023-07-02 04:00:00,218.99854692736196,21.525666666666666,66.25,4,6,7,183,26,1
2023-07-02 05:00:00,215.21578081935672,20.705333333333332,77.88333333333334,5,6,7,183,26,1
2023-07-02 06:00:00,224.13217198009,20.817333333333334,78.9,6,6,7,183,26,1
2023-07-02 07:00:00,233.51420131704333,20.812372881355934,77.52542372881356,7,6,7,183,26,1
2023-07-02 08:00:00,240.151013198793,21.29,66.4,8,6,7,183,26,1
2023-07-02 09:00:00,245.58113201113366,21.8675,65.16666666666667,9,6,7,183,26,1
2023-07-02 10:00:00,241.02516861516995,24.21783333333333,63.65,10,6,7,183,26,1
2023-07-02 11:00:00,237.29756220029054,24.858666666666668,56.88333333333333,11,6,7,183,26,1
2023-07-02 12:00:00,234.56588422448013,25.427333333333333,55.6,12,6,7,183,26,1
2023-07-02 13:00:00,232.33087497154432,25.016000000000002,49.0,13,6,7,183,26,1
2023-07-02 14:00:00,230.50223103732412,27.92683333333333,46.95,14,6,7,183,26,1
2023-07-02 15:00:00,223.02697690932578,21.055833333333336,66.33333333333333,15,6,7,183,26,1
2023-07-02 16:00:00,216.91085989550896,20.4255,55.63333333333333,16,6,7,183,26,1
2023-07-02 17:00:00,211.90676415693156,20.92716666666667,61.65,17,6,7,183,26,1
2023-07-02 18:00:00,206.41401915870156,20.803,69.83333333333333,18,6,7,183,26,1
2023-07-02 19:00:00,203.27207628136188,19.56433333333333,68.0,19,6,7,183,26,1
2023-07-02 20:00:00,200.70139574535665,21.083666666666666,48.4,20,6,7,183,26,1
2023-07-02 21:00:00,213.7738692462009,19.601833333333335,67.83333333333333,21,6,7,183,26,1
2023-07-02 22:00:00,224.46952938325526,18.418305084745764,51.847457627118644,22,6,7,183,26,1
2023-07-02 23:00:00,229.84234222266338,17.604666666666667,55.13333333333333,23,6,7,183,26,1
2023-07-03 00:00:00,233.34040121248213,19.877,58.2,0,0,7,184,27,0
2023-07-03 01:00:00,235.6663888708187,19.697999999999997,55.8,1,0,7,184,27,0
2023-07-03 02:00:00,233.83734847006377,19.229,51.916666666666664,2,0,7,184,27,0
2023-07-03 03:00:00,232.34086086944612,19.23,44.31666666666667,3,0,7,184,27,0
2023-07-03 04:00:00,231.1164619234862,19.228,42.766666666666666,4,0,7,184,27,0
2023-07-03 05:00:00,225.2543779373978,18.9,45.55,5,0,7,184,27,0
2023-07-03 06:00:00,220.45812740332545,18.726,57.983333333333334,6,0,7,184,27,0
2023-07-03 07:00:00,216.53392242090263,20.4665,62.266666666666666,7,0,7,184,27,0
2023-07-03 08:00:00,222.31139107164756,22.076,60.0,8,0,7,184,27,0
2023-07-03 09:00:00,227.37750178589346,22.413999999999998,59.53333333333333,9,0,7,184,27,0
2023-07-03 10:00:00,231.52250146118556,23.67866666666667,55.083333333333336,10,0,7,184,27,0
2023-07-03 11:00:00,244.71598604400032,25.429333333333332,50.233333333333334,11,0,7,184,27,0
2023-07-03 12:00:00,255.51065524812145,25.1925,51.88333333333333,12,0,7,184,27,0
2023-07-03 13:00:00,257.356899748463,23.723333333333336,57.11666666666667,13,0,7,184,27,0
2023-07-03 14:00:00,258.6826149457121,27.238,48.06666666666667,14,0,7,184,27,0
2023-07-03 15:00:00,258.34638192527956,23.447333333333333,53.0,15,0,7,184,27,0
2023-07-03 16:00:00,252.22764581765296,22.502,55.416666666666664,16,0,7,184,27,0
2023-07-03 17:00:00,247.22140718414028,22.532666666666668,69.66666666666667,17,0,7,184,27,0
2023-07-03 18:00:00,234.74115133247838,21.552333333333333,66.58333333333333,18,0,7,184,27,0
2023-07-03 19:00:00,231.93245715081562,21.56816666666667,61.733333333333334,19,0,7,184,27,0
2023-07-03 20:00:00,229.6344346385461,20.701500000000003,62.1,20,0,7,184,27,0
2023-07-03 21:00:00,227.7542344012347,20.380666666666666,58.96666666666667,21,0,7,184,27,0
2023-07-03 22:00:00,243.21043420707082,19.846949152542372,56.932203389830505,22,0,7,184,27,0
2023-07-03 23:00:00,250.3349007148761,19.259999999999998,50.7,23,0,7,184,27,0
2023-07-04 00:00:00,256.16400967580773,19.238166666666665,47.2,0,1,7,185,27,0
2023-07-04 01:00:00,253.8578260983881,19.237000000000002,45.666666666666664,1,1,7,185,27,0
2023-07-04 02:00:00,251.9709486259539,19.63066666666667,58.25,2,1,7,185,27,0
2023-07-04 03:00:00,255.60774584547744,19.13533333333333,60.5,3,1,7,185,27,0
2023-07-04 04:00:00,258.5833072069058,18.336000000000002,44.28333333333333,4,1,7,185,27,0
2023-07-04 05:00:00,261.0178574117108,18.14,40.38333333333333,5,1,7,185,27,0
2023-07-04 06:00:00,268.44461060958156,18.219,38.21666666666667,6,1,7,185,27,0
2023-07-04 07:00:00,274.5210450442031,20.3155,61.583333333333336,7,1,7,185,27,0
2023-07-04 08:00:00,250.9463095816207,22.372666666666664,57.03333333333333,8,1,7,185,27,0
2023-07-04 09:00:00,231.65788965768965,23.418833333333332,50.46666666666667,9,1,7,185,27,0
2023-07-04 10:00:00,247.10190971992787,24.68133333333333,45.8,10,1,7,185,27,0
2023-07-04 11:00:00,262.3688352253955,26.032833333333333,45.36666666666667,11,1,7,185,27,0
2023-07-04 12:00:00,286.1629863965357,26.3325,44.416666666666664,12,1,7,185,27,0
2023-07-04 13:00:00,305.63092826383223,27.607333333333333,43.63333333333333,13,1,7,185,27,0
2023-07-04 14:00:00,321.5592443370748,27.421,37.2,14,1,7,185,27,0
2023-07-04 15:00:00,331.62907870003085,26.416999999999998,47.7,15,1,7,185,27,0
2023-07-04 16:00:00,354.5001553000252,25.571166666666667,61.2,16,1,7,185,27,0
2023-07-04 17:00:00,372.3498240333539,25.9865,51.4,17,1,7,185,27,0
2023-07-04 18:00:00,386.954098451532,25.701999999999998,49.95,18,1,7,185,27,0
2023-07-04 19:00:00,394.85638358155643,24.766666666666666,49.85,19,1,7,185,27,0
2023-07-04 20:00:00,401.321889597031,24.16166666666667,52.0,20,1,7,185,27,0
2023-07-04 21:00:00,401.84487936726777,23.603666666666665,53.71666666666667,21,1,7,185,27,0
2023-07-04 22:00:00,413.70459827018874,21.869000000000003,65.05,22,1,7,185,27,0
2023-07-04 23:00:00,411.97618646348775,20.957333333333334,68.01666666666667,23,1,7,185,27,0
2023-07-05 00:00:00,392.2850616519445,20.473000000000003,68.78333333333333,0,2,7,186,27,0
2023-07-05 01:00:00,371.42020195765156,20.36,68.16666666666667,1,2,7,186,27,0
2023-07-05 02:00:00,359.10289251080576,20.077999999999996,65.8,2,2,7,186,27,0
2023-07-05 03:00:00,358.89751811490163,19.845333333333333,63.81666666666667,3,2,7,186,27,0
2023-07-05 04:00:00,358.72948451825283,19.25,64.48333333333333,4,2,7,186,27,0
2023-07-05 05:00:00,360.23351763614625,19.149166666666666,64.0,5,2,7,186,27,0
2023-07-05 06:00:00,361.52833261139233,19.132833333333334,63.2,6,2,7,186,27,0
2023-07-05 07:00:00,362.58772668204824,21.3575,58.81666666666667,7,2,7,186,27,0
2023-07-05 08:00:00,354.31298849743337,22.60033333333333,53.31666666666667,8,2,7,186,27,0
2023-07-05 09:00:00,338.94820271002123,24.333666666666666,46.516666666666666,9,2,7,186,27,0
2023-07-05 10:00:00,322.93246888395674,25.122,42.93333333333333,10,2,7,186,27,0
2023-07-05 11:00:00,309.82868666263124,26.589,40.85,11,2,7,186,27,0
2023-07-05 12:00:00,299.1074102997286,27.567999999999998,38.96666666666667,12,2,7,186,27,0
2023-07-05 13:00:00,282.2600023664446,28.064333333333334,39.55,13,2,7,186,27,0
2023-07-05 14:00:00,265.9175057882621,27.951999999999998,42.0,14,2,7,186,27,0
2023-07-05 15:00:00,252.54637222429454,27.724237288135594,34.610169491525426,15,2,7,186,27,0
2023-07-05 16:00:00,277.65763788048343,28.1565,33.28333333333333,16,2,7,186,27,0
2023-07-05 17:00:00,312.2626128113046,28.47416666666667,32.766666666666666,17,2,7,186,27,0
2023-07-05 18:00:00,340.5757741183401,27.923833333333334,35.2,18,2,7,186,27,0
2023-07-05 19:00:00,340.0207848847025,26.4635,34.86666666666667,19,2,7,186,27,0
2023-07-05 20:00:00,339.5667027844535,24.139,39.46666666666667,20,2,7,186,27,0
2023-07-05 21:00:00,330.135181066068,23.522333333333332,42.266666666666666,21,2,7,186,27,0
2023-07-05 22:00:00,322.4184814782981,18.5285,63.53333333333333,22,2,7,186,27,0
2023-07-05 23:00:00,310.6008787852742,17.570333333333334,66.16666666666667,23,2,7,186,27,0
2023-07-06 00:00:00,300.93193112734554,17.326666666666664,68.0,0,3,7,187,27,0
2023-07-06 01:00:00,305.88127698297967,18.736666666666668,70.86666666666666,1,3,7,187,27,0
2023-07-06 02:00:00,309.93074177395306,19.93633333333333,72.86666666666666,2,3,7,187,27,0
2023-07-06 03:00:00,313.8766675120222,20.003666666666668,74.18333333333334,3,3,7,187,27,0
2023-07-06 04:00:00,316.9127279643818,20.33566666666667,75.63333333333334,4,3,7,187,27,0
2023-07-06 05:00:00,319.5892016678275,20.307000000000002,76.8,5,3,7,187,27,0
2023-07-06 06:00:00,321.58661954640434,20.756000000000004,69.0,6,3,7,187,27,0
2023-07-06 07:00:00,321.8163250834217,19.2675,58.36666666666667,7,3,7,187,27,0
2023-07-06 08:00:00,314.03699325007227,20.541,35.7,8,3,7,187,27,0
2023-07-06 09:00:00,303.7763278106652,21.95266666666667,38.0,9,3,7,187,27,0
2023-07-06 10:00:00,295.38123790569574,23.147166666666667,35.78333333333333,10,3,7,187,27,0
2023-07-06 11:00:00,294.9279825289026,27.6065,45.36666666666667,11,3,7,187,27,0
2023-07-06 12:00:00,295.1486523721324,26.341166666666666,29.5,12,3,7,187,27,0
2023-07-06 13:00:00,295.32920042568406,27.051499999999997,27.833333333333332,13,3,7,187,27,0
2023-07-06 14:00:00,295.4769215604082,28.3265,28.2,14,3,7,187,27,0
2023-07-06 15:00:00,306.982026731243,30.889333333333333,32.666666666666664,15,3,7,187,27,0
2023-07-06 16:00:00,316.39529459828975,30.430833333333336,30.0,16,3,7,187,27,0
2023-07-06 17:00:00,309.07493800466125,30.141333333333332,31.6,17,3,7,187,27,0
2023-07-06 18:00:00,293.3130681888787,27.228571428571428,36.857142857142854,18,3,7,187,27,0
2023-07-06 19:00:00,280.4169928850566,26.946824776785714,37.11216517857142,19,3,7,187,27,0
2023-07-06 20:00:00,270.7018294059554,26.665078125,37.3671875,20,3,7,187,27,0
2023-07-06 21:00:00,263.58923014708034,26.383331473214284,37.62220982142857,21,3,7,187,27,0
2023-07-06 22:00:00,258.6060016138449,26.10158482142857,37.87723214285714,22,3,7,187,27,0
2023-07-06 23:00:00,255.36498549249646,25.819838169642857,38.132254464285715,23,3,7,187,27,0
2023-07-07 00:00:00,253.54941588996462,25.53809151785714,38.387276785714285,0,4,7,188,27,0
2023-07-07 01:00:00,252.9001207119191,25.256344866071426,38.642299107142854,1,4,7,188,27,0
2023-07-07 02:00:00,253.20505006299874,24.974598214285713,38.89732142857143,2,4,7,188,27,0
2023-07-07 03:00:00,254.29070857427166,24.6928515625,39.15234375,3,4,7,188,27,0
2023-07-07 04:00:00,256.01514548933915,24.411104910714286,39.40736607142857,4,4,7,188,27,0
2023-07-07 05:00:00,258.26221928023847,24.12935825892857,39.66238839285714,5,4,7,188,27,0
2023-07-07 06:00:00,260.9369050604548,23.847611607142856,39.917410714285715,6,4,7,188,27,0
2023-07-07 07:00:00,263.9614551955669,23.565864955357142,40.172433035714285,7,4,7,188,27,0
2023-07-07 08:00:00,267.2722579846846,23.284118303571425,40.427455357142854,8,4,7,188,27,0
2023-07-07 09:00:00,270.81726749071595,23.00237165178571,40.68247767857143,9,4,7,188,27,0
2023-07-07 10:00:00,274.5539006742221,22.720625,40.9375,10,4,7,188,27,0
2023-07-07 11:00:00,284.7228884304242,23.076,36.483333333333334,11,4,7,188,27,0
2023-07-07 12:00:00,314.7493329582258,24.085166666666666,34.0,12,4,7,188,27,0
2023-07-07 13:00:00,339.31642393551806,28.390666666666668,46.68333333333333,13,4,7,188,27,0
2023-07-07 14:00:00,345.96495291693896,25.787,34.75,14,4,7,188,27,0
2023-07-07 15:00:00,351.40465844719245,28.162033898305086,35.220338983050844,15,4,7,188,27,0
2023-07-07 16:00:00,355.9078866919035,28.291724137931034,35.55172413793103,16,4,7,188,27,0
2023-07-07 17:00:00,359.59234616484895,27.96033898305085,38.644067796610166,17,4,7,188,27,0
2023-07-07 18:00:00,359.84828322578545,27.797083333333333,37.958333333333336,18,4,7,188,27,0
2023-07-07 19:00:00,341.91223173018807,21.56,62.0,19,4,7,188,27,0
2023-07-07 20:00:00,345.382735051972,19.9,64.0,20,4,7,188,27,0
2023-07-07 21:00:00,355.2767832243407,18.79,66.0,21,4,7,188,27,0
2023-07-07 22:00:00,376.33554991082417,23.39,38.0,22,4,7,188,27,0
2023-07-07 23:00:00,393.5654499270379,18.79,70.0,23,4,7,188,27,0
2023-07-08 00:00:00,391.3717317584855,18.79,72.0,0,5,7,189,27,1
2023-07-08 01:00:00,388.6314168933063,18.79,73.0,1,5,7,189,27,1
2023-07-08 02:00:00,386.38934109452333,18.79,75.0,2,5,7,189,27,1
2023-07-08 03:00:00,377.97309725915545,18.79,76.0,3,5,7,189,27,1
2023-07-08 04:00:00,371.08707957567265,18.79,77.0,4,5,7,189,27,1
2023-07-08 05:00:00,353.67124692555035,18.79,77.0,5,5,7,189,27,1
2023-07-08 06:00:00,344.20374748454117,18.79,77.0,6,5,7,189,27,1
2023-07-08 07:00:00,331.67579339644277,18.79,74.0,7,5,7,189,27,1
2023-07-08 08:00:00,310.334740051635,19.34,65.0,8,5,7,189,27,1
2023-07-08 09:00:00,286.90917234171206,22.41,31.0,9,5,7,189,27,1
2023-07-08 10:00:00,273.70750464321895,23.28235294117647,37.11764705882353,10,5,7,189,27,1
2023-07-08 11:00:00,279.349170465664,25.281833333333335,28.266666666666666,11,5,7,189,27,1
2023-07-08 12:00:00,294.07992735069473,26.327333333333335,26.1,12,5,7,189,27,1
2023-07-08 13:00:00,306.13236480208354,27.1205,43.15,13,5,7,189,27,1
2023-07-08 14:00:00,308.99458506919314,27.77466666666667,47.5,14,5,7,189,27,1
2023-07-08 15:00:00,311.3364016513737,26.55593220338983,30.610169491525422,15,5,7,189,27,1
2023-07-08 16:00:00,316.74334249133966,26.469322033898305,38.49152542372882,16,5,7,189,27,1
2023-07-08 17:00:00,330.1819951662579,26.44101694915254,39.0,17,5,7,189,27,1
2023-07-08 18:00:00,347.45737971230034,25.478,47.2,18,5,7,189,27,1
2023-07-08 19:00:00,361.59178524997145,22.75559322033898,55.25423728813559,19,5,7,189,27,1
2023-07-08 20:00:00,373.15629887170235,21.282,56.0,20,5,7,189,27,1
2023-07-08 21:00:00,381.6578808950292,22.235,45.166666666666664,21,5,7,189,27,1
2023-07-08 22:00:00,380.17099345956933,19.528000000000002,64.18333333333334,22,5,7,189,27,1
2023-07-08 23:00:00,373.1096007093446,18.79,66.86666666666666,23,5,7,189,27,1
2023-07-09 00:00:00,366.63027936825165,18.79,62.46666666666667,0,6,7,190,27,1
2023-07-09 01:00:00,356.4714406952362,19.0375,63.9,1,6,7,190,27,1
2023-07-09 02:00:00,348.1596635991326,19.34,66.35,2,6,7,190,27,1
2023-07-09 03:00:00,340.4739671871691,19.564,68.36666666666666,3,6,7,190,27,1
2023-07-09 04:00:00,334.4077913349565,19.175,69.46666666666667,4,6,7,190,27,1
2023-07-09 05:00:00,329.44455654678256,19.34,70.2,5,6,7,190,27,1
2023-07-09 06:00:00,325.38372808373117,19.424,70.26666666666667,6,6,7,190,27,1
2023-07-09 07:00:00,323.18517146244665,20.183333333333334,62.016666666666666,7,6,7,190,27,1
2023-07-09 08:00:00,321.3863524086685,21.456666666666667,24.5,8,6,7,190,27,1
2023-07-09 09:00:00,331.1176216676985,24.078,28.9,9,6,7,190,27,1
2023-07-09 10:00:00,342.01775106145027,25.063499999999998,40.2,10,6,7,190,27,1
2023-07-09 11:00:00,347.9978569290654,27.043166666666664,27.683333333333334,11,6,7,190,27,1
2023-07-09 12:00:00,355.8288526389323,28.250999999999998,26.033333333333335,12,6,7,190,27,1
2023-07-09 13:00:00,364.9320915530658,29.934666666666665,32.9,13,6,7,190,27,1
2023-07-09 14:00:00,372.380196119175,31.044833333333333,35.166666666666664,14,6,7,190,27,1
2023-07-09 15:00:00,364.5662210672038,29.5645,34.5,15,6,7,190,27,1
2023-07-09 16:00:00,358.1729687519546,25.799166666666668,37.3,16,6,7,190,27,1
2023-07-09 17:00:00,359.0287926152356,25.473666666666666,38.0,17,6,7,190,27,1
2023-07-09 18:00:00,364.2356788064049,24.762999999999998,41.96666666666667,18,6,7,190,27,1
2023-07-09 19:00:00,368.4958584173616,25.654666666666667,39.38333333333333,19,6,7,190,27,1
2023-07-09 20:00:00,369.9626720384474,24.533166666666666,40.65,20,6,7,190,27,1
2023-07-09 21:00:00,371.1627922738812,22.67716666666667,53.38333333333333,21,6,7,190,27,1
2023-07-09 22:00:00,380.44440579984223,20.640333333333334,55.666666666666664,22,6,7,190,27,1
2023-07-09 23:00:00,388.0384532301739,20.228,56.36666666666667,23,6,7,190,27,1
2023-07-10 00:00:00,396.62714740404056,23.9005,59.38333333333333,0,0,7,191,28,0
2023-07-10 01:00:00,403.6542608190224,23.277627118644066,61.898305084745765,1,0,7,191,28,0
2023-07-10 02:00:00,414.7716679428365,22.727833333333333,64.48333333333333,2,0,7,191,28,0
2023-07-10 03:00:00,423.8677283168662,22.553,65.0,3,0,7,191,28,0
2023-07-10 04:00:00,410.075414077436,22.319833333333335,65.48333333333333,4,0,7,191,28,0
2023-07-10 05:00:00,398.790793336084,22.018000000000004,66.8,5,0,7,191,28,0
2023-07-10 06:00:00,396.67337636588684,22.1915,64.26666666666667,6,0,7,191,28,0
2023-07-10 07:00:00,397.29670187511954,19.738333333333337,52.5,7,0,7,191,28,0
2023-07-10 08:00:00,419.56578638267354,22.319000000000003,49.8,8,0,7,191,28,0
2023-07-10 09:00:00,437.78594643430864,23.377,46.38333333333333,9,0,7,191,28,0
2023-07-10 10:00:00,443.52547132504037,25.361666666666668,41.36666666666667,10,0,7,191,28,0
2023-07-10 11:00:00,428.1396280538209,26.78483333333333,43.7,11,0,7,191,28,0
2023-07-10 12:00:00,415.55121083191403,27.594499999999996,39.483333333333334,12,0,7,191,28,0
2023-07-10 13:00:00,405.6940209836872,28.30633333333333,39.0,13,0,7,191,28,0
2023-07-10 14:00:00,402.95365969543593,29.572,37.15,14,0,7,191,28,0
2023-07-10 15:00:00,400.7115459141394,31.942372881355933,29.915254237288135,15,0,7,191,28,0
2023-07-10 16:00:00,398.87708918398766,31.7365,29.816666666666666,16,0,7,191,28,0
2023-07-10 17:00:00,399.35852751417167,31.467666666666666,30.083333333333332,17,0,7,191,28,0
2023-07-10 18:00:00,404.0984922085647,29.7905,31.7,18,0,7,191,28,0
2023-07-10 19:00:00,435.7542208979166,29.14833333333333,31.4,19,0,7,191,28,0
2023-07-10 20:00:00,463.29284740132573,26.982666666666667,34.36666666666667,20,0,7,191,28,0
2023-07-10 21:00:00,485.824450904115,26.610000000000003,35.03333333333333,21,0,7,191,28,0
2023-07-10 22:00:00,497.97347215729593,24.59,52.57627118644068,22,0,7,191,28,0
2023-07-10 23:00:00,502.0734469165754,24.7135,56.55,23,0,7,191,28,0
2023-07-11 00:00:00,503.7425171741677,24.436333333333334,37.45,0,1,7,192,28,0
2023-07-11 01:00:00,505.10812011219775,23.52033898305085,58.152542372881356,1,1,7,192,28,0
2023-07-11 02:00:00,497.70140489919413,23.036,64.6,2,1,7,192,28,0
2023-07-11 03:00:00,476.59993734176487,22.709,66.25,3,1,7,192,28,0
2023-07-11 04:00:00,449.79964570386824,21.521,67.2,4,1,7,192,28,0
2023-07-11 05:00:00,435.73152830316485,19.06416666666667,67.6,5,1,7,192,28,0
2023-07-11 06:00:00,424.22125042986215,18.526999999999997,66.4,6,1,7,192,28,0
2023-07-11 07:00:00,431.35799277594776,20.46833333333333,56.0,7,1,7,192,28,0
2023-07-11 08:00:00,437.1971456045633,22.264000000000003,50.983333333333334,8,1,7,192,28,0
2023-07-11 09:00:00,446.4043312522184,23.45762711864407,45.983050847457626,9,1,7,192,28,0
2023-07-11 10:00:00,453.9374831457544,25.331333333333337,41.25,10,1,7,192,28,0
2023-07-11 11:00:00,460.10097105864753,27.244500000000002,36.5,11,1,7,192,28,0
2023-07-11 12:00:00,464.3623096540449,28.3725,36.916666666666664,12,1,7,192,28,0
2023-07-11 13:00:00,454.8546169896731,29.391333333333332,37.0,13,1,7,192,28,0
2023-07-11 14:00:00,427.4483229915507,30.2535,33.733333333333334,14,1,7,192,28,0
2023-07-11 15:00:00,405.0249915385415,32.99254237288135,29.54237288135593,15,1,7,192,28,0
2023-07-11 16:00:00,404.3255991375945,29.925,34.7,16,1,7,192,28,0
2023-07-11 17:00:00,403.75336899136516,30.44,35.0,17,1,7,192,28,0
2023-07-11 18:00:00,409.0151806899048,30.388333333333332,35.0,18,1,7,192,28,0
2023-07-11 19:00:00,410.9230266250736,21.9615,41.766666666666666,19,1,7,192,28,0
2023-07-11 20:00:00,414.88126420839353,26.942999999999998,32.1,20,1,7,192,28,0
2023-07-11 21:00:00,415.72254950383706,28.421666666666667,30.0,21,1,7,192,28,0
2023-07-11 22:00:00,413.96652355398686,26.609491525423728,33.66101694915254,22,1,7,192,28,0
2023-07-11 23:00:00,401.0565495744741,24.78216666666667,41.18333333333333,23,1,7,192,28,0
2023-07-12 00:00:00,381.19051025790304,23.936833333333333,44.0,0,2,7,193,28,0
2023-07-12 01:00:00,349.31072051404186,23.788,44.0,1,2,7,193,28,0
2023-07-12 02:00:00,323.22725617815547,23.5365,44.0,2,2,7,193,28,0
2023-07-12 03:00:00,318.1786641457635,23.256000000000004,44.0,3,2,7,193,28,0
2023-07-12 04:00:00,323.2634524828974,22.94066666666667,44.46666666666667,4,2,7,193,28,0
2023-07-12 05:00:00,323.6882793041887,22.559833333333337,46.3,5,2,7,193,28,0
2023-07-12 06:00:00,324.0358648852453,22.383166666666668,48.8,6,2,7,193,28,0
2023-07-12 07:00:00,324.32025308792794,20.44,56.0,7,2,7,193,28,0
2023-07-12 08:00:00,320.369904041638,22.238500000000002,44.3,8,2,7,193,28,0
2023-07-12 09:00:00,322.5571942158856,24.593220338983052,43.47457627118644,9,2,7,193,28,0
